,0
575,61671.0
576,59741.0
577,56037.0
578,54086.0
579,53183.0
580,52696.0
581,53031.0
582,53857.0
583,56032.00000000001
584,58806.0
585,61834.00000000001
586,62355.0
587,61381.99999999999
588,59347.0
589,56612.0
590,58956.0
591,61386.00000000001
592,63791.0
593,65251.0
594,65245.99999999999
595,65764.0
596,66065.0
597,64719.99999999999
598,62732.0
599,61696.0
600,59998.99999999999
601,56375.99999999999
602,54314.0
603,53250.0
604,52575.0
605,52382.0
606,52725.0
607,53451.00000000001
608,54161.0
609,54107.99999999999
610,52844.0
611,51542.0
612,49399.0
613,48440.0
614,50022.0
615,50986.0
616,52135.0
617,53803.00000000001
618,56096.00000000001
619,59029.00000000001
620,60711.0
621,60366.0
622,58901.00000000001
623,58255.0
624,56496.99999999999
625,53277.00000000001
626,51504.0
627,50600.0
628,50114.0
629,50499.0
630,51649.0
631,53880.0
632,55916.0
633,57473.0
634,57168.99999999999
635,55860.99999999999
636,53645.0
637,51160.0
638,54303.99999999999
639,56578.0
640,58774.0
641,61875.0
642,63794.0
643,65801.0
644,66858.0
645,65426.0
646,63325.99999999999
647,61843.99999999999
648,59646.99999999999
649,55880.0
650,53939.0
651,52959.0
652,52416.0
653,52598.0
654,53541.0
655,55465.99999999999
656,56313.00000000001
657,56801.0
658,56513.0
659,55408.99999999999
660,53418.0
661,51256.0
662,54352.0
663,56391.00000000001
664,58480.99999999999
665,61599.00000000001
666,63297.99999999999
667,64737.0
668,65403.00000000001
669,64402.0
670,62440.0
671,61309.0
672,59357.0
673,55634.00000000001
674,53375.99999999999
675,52085.0
676,51360.0
677,51267.0
678,51492.0
679,51387.0
680,49322.0
681,47216.0
682,45875.0
683,45561.0
684,44509.0
685,43756.0
686,45594.0
687,47192.0
688,49198.0
689,51968.0
690,54342.0
691,56358.0
692,57871.0
693,57748.0
694,56596.99999999999
695,55827.0
696,54373.0
697,51209.0
698,49352.0
699,48189.0
700,47670.0
701,47620.0
702,47830.0
703,48831.0
704,49767.0
705,51021.0
706,51837.0
707,52750.0
708,53036.0
709,53018.0
710,53443.0
711,53398.00000000001
712,53682.00000000001
713,54241.0
714,55465.0
715,56525.0
716,57150.99999999999
717,56922.0
718,55803.99999999999
719,54776.0
720,53395.0
721,50447.0
722,48680.0
723,47587.0
724,47091.0
725,47291.0
726,48089.0
727,49427.0
728,51053.0
729,53247.99999999999
730,54417.0
731,54689.0
732,54195.0
733,53061.0
734,54164.0
735,55067.99999999999
736,56048.99999999999
737,56915.0
738,57941.00000000001
739,59154.0
740,60133.99999999999
741,59831.0
742,58416.99999999999
