,0
449,63435.49
450,64370.582
451,65026.74
452,65380.086
453,65205.977
454,64253.914
455,62770.77
456,61006.7
457,58669.562
458,56455.156
459,55285.207
460,54887.688
461,55242.71
462,56300.906
463,57951.914
464,60417.6
465,62766.7
466,63995.688
467,64401.15
468,64317.312
469,63607.71
470,62850.023
471,62305.29
472,62320.45
473,62827.605
474,63917.72
475,64793.062
476,65185.02
477,64880.35
478,63826.6
479,62504.2
480,61182.176
481,59326.773
482,56718.355
483,54909.93
484,53866.133
485,53484.992
486,53731.617
487,54745.49
488,56390.258
489,58968.78
490,61581.867
491,60751.383
492,58952.387
493,57533.082
494,57456.836
495,59348.637
496,61567.668
497,63366.76
498,64844.113
499,65807.2
500,65767.516
501,64860.812
502,63365.477
503,62014.914
504,60551.645
505,57523.55
506,54994.008
507,53675.605
508,52706.195
509,52111.043
510,51846.414
511,51962.0
512,52189.586
513,51778.188
514,49788.36
515,47122.42
516,45427.46
517,45291.918
518,46033.613
519,47746.523
520,49952.15
521,51790.625
522,54025.668
523,56036.477
524,57083.758
525,57335.887
526,57109.414
527,56470.98
528,55210.773
529,53462.35
530,51783.89
531,50342.797
532,49342.01
533,48790.72
534,48538.383
535,48531.137
536,48334.47
537,46790.21
538,44878.01
539,43666.863
540,43123.434
541,43074.305
542,43537.176
543,44816.203
544,47049.348
545,49982.48
546,53056.01
547,55877.75
548,57308.117
549,57815.312
550,57790.023
551,57300.133
552,56097.46
553,52404.81
554,49967.082
555,48522.3
556,48110.21
557,48264.6
558,49100.992
559,51801.664
560,55611.93
561,59872.51
562,61327.094
563,60786.5
564,59818.742
565,59756.023
566,61178.074
567,63425.227
568,65273.293
569,66345.445
570,66828.586
571,66736.23
572,66168.34
573,64958.582
574,63193.492
575,60947.582
576,58500.594
577,56215.273
578,54975.668
579,54385.24
580,54326.227
581,54774.074
582,55767.293
583,57264.676
584,59252.28
585,61428.586
586,62582.844
587,62805.914
588,62630.74
589,62417.664
590,62472.51
591,63018.75
592,63991.52
593,64950.03
594,65679.695
595,65891.89
596,65547.11
597,64637.07
598,62941.414
599,60938.613
600,58462.914
601,55992.1
602,54677.65
603,54146.71
604,54095.05
605,54729.355
606,56045.74
607,58259.258
608,60826.867
609,61867.375
610,61483.906
611,60585.418
612,59921.29
613,60008.79
614,60909.582
615,62201.55
616,63539.3
617,64334.6
618,64821.887
619,64923.1
620,64531.4
621,63556.375
622,62061.906
623,60523.887
624,58293.523
625,55812.406
626,54482.457
627,53827.6
628,53668.04
629,54022.676
630,54962.168
631,56567.207
632,58723.992
633,61102.93
634,61056.07
635,59413.293
636,57908.26
637,57236.96
638,57825.85
639,59561.426
640,61565.664
641,63352.188
642,64664.395
643,65320.156
644,65225.312
645,64312.863
646,62888.094
647,61518.695
648,59867.457
649,57194.28
650,54874.406
651,53646.28
652,53040.164
653,53056.938
654,53790.617
655,55325.445
656,57364.523
657,60017.633
658,60102.395
659,58029.15
660,56184.04
661,55715.32
662,56550.957
663,58616.938
664,61007.176
665,63174.637
666,64792.45
667,65596.22
668,65534.85
669,64562.137
670,63103.727
671,61769.758
672,60154.992
673,56734.207
674,54583.863
675,53340.543
676,52467.2
677,51970.24
678,51872.21
679,52076.914
680,52088.773
681,50452.57
682,47477.543
683,45396.22
684,44790.09
685,45347.434
686,46797.37
687,49138.492
688,51566.258
689,53861.01
690,55923.8
691,57214.75
692,57887.055
693,57977.676
694,57715.355
695,57033.383
696,55785.023
697,53813.27
698,52362.98
699,51269.58
700,50568.176
701,50392.582
702,50573.75
703,50963.016
704,51458.668
705,52007.734
706,52559.426
707,53078.023
708,53571.6
709,54051.21
710,54464.53
711,54872.293
712,55340.242
713,55819.21
714,56294.48
715,56680.805
716,56977.918
717,57177.438
718,57223.977
719,57183.332
720,56971.46
721,55007.02
722,53135.617
723,51855.008
724,51135.2
725,51075.664
726,51634.125
727,52727.23
728,54195.125
729,55799.574
730,57300.508
731,58274.242
732,58747.793
733,59063.73
734,59443.3
735,59952.85
736,60505.305
737,61026.78
738,61346.25
739,61391.406
740,61133.51
741,60604.99
742,59941.887
743,59205.457
744,58476.824
745,56466.45
746,55466.727
747,55042.27
748,54981.312
749,55319.24
750,56172.0
751,57455.71
752,59083.906
753,60801.18
754,62019.76
755,62823.543
756,63310.65
757,63567.812
758,63823.3
759,64117.72
760,64380.73
761,64499.133
762,64352.957
763,63959.207
764,63274.22
765,62183.395
766,60891.086
767,59521.8
