,0
5400,55547.6404415003
5401,53350.16954050184
5402,52375.011422179115
5403,51638.002187383536
5404,51657.91120820684
5405,52704.804164610054
5406,53483.901356975075
5407,53834.514220798315
5408,54188.05439680666
5409,55109.88897705934
5410,58090.0259690394
5411,55230.060319462136
5412,56486.61000708461
5413,61347.692832884815
5414,53590.03926399976
5415,60049.68175356886
5416,58466.347042805915
5417,56543.98997337354
5418,58382.010316019805
5419,58181.764535646165
5420,56609.99267053777
5421,57896.566040902966
5422,55288.33651552988
5423,55277.1810405745
5424,52204.50562712732
5425,52900.887179875805
5426,49211.84629260622
5427,48608.48280004192
5428,49891.49291198359
5429,49928.20511727077
5430,51477.239696910474
5431,51729.091154852125
5432,53201.906003702905
5433,51829.26745952186
5434,50925.31632694959
5435,51533.09981269531
5436,50540.97509807649
5437,56391.62034132554
5438,54627.44004600603
5439,53510.596342073404
5440,55041.50787173492
5441,55473.199541578346
5442,58400.07375944191
5443,59093.45796213724
5444,58238.870422590066
5445,57006.99756555531
5446,57807.59433288691
5447,53351.2898020709
5448,51599.63460299814
5449,48640.6926524684
5450,49269.48734759694
5451,47886.634469098004
5452,48219.69704361506
5453,49172.885608297605
5454,50763.661228160956
5455,54834.94722390811
5456,61382.19187332858
5457,67945.00837374246
5458,64556.71944471045
5459,63579.08795538417
5460,61134.881760999226
5461,54743.621988028666
5462,62693.37909145647
5463,63148.7293083522
5464,63131.51940440938
5465,66584.16163542889
5466,65598.23742486439
5467,67334.20760120836
5468,65849.13599529701
5469,63155.165416608506
5470,61736.83325823881
5471,60550.053027053844
5472,56335.94698925264
5473,54250.156592553154
5474,52810.70737870538
5475,52746.0867199381
5476,52826.92237629925
5477,53882.43291981436
5478,56181.00253240369
5479,59854.70014744351
5480,60578.46387376205
5481,57349.04210294391
5482,56798.814908146356
5483,54687.820632363524
5484,53053.05502765332
5485,55012.05003178206
5486,61749.945819847926
5487,65867.8839318938
5488,68241.89012461244
5489,66762.43095509798
5490,67603.77563286004
5491,66450.27631394537
5492,65428.283097615335
5493,63205.63371296935
5494,61641.26412752907
5495,60061.21056975343
5496,57249.32143816105
5497,53831.25097739512
5498,52609.39018946533
5499,52362.96236968648
5500,53895.52866958034
5501,54217.72754956926
5502,55431.94668782134
5503,59697.70063062797
5504,63155.8782652533
5505,65100.923942361114
5506,65988.25644819542
5507,60615.695045188506
5508,57584.200159508
5509,58063.78584242566
5510,62876.22825398599
5511,62463.52172812564
5512,60741.53291010065
5513,63989.02655403399
5514,64045.403938419426
5515,65671.37544392337
5516,65899.1456417442
5517,63029.878148606884
5518,62198.15719973603
5519,60795.00194502796
5520,57080.34713159616
5521,53830.961151465955
5522,53596.61729450777
5523,52867.812315434036
5524,53651.38859242477
5525,54849.62254660477
5526,57195.87000791926
5527,59963.77429517439
5528,61132.06817901122
5529,61769.30862863357
5530,58766.077050714106
5531,56801.843948019785
5532,51749.56108782311
5533,51193.863825840046
5534,56092.95376694157
5535,56943.29495314795
5536,59712.31683386473
5537,62639.930261011104
5538,66545.79510947414
5539,66703.2698368334
5540,65576.84264885279
5541,63317.467154740116
5542,62183.24476269754
5543,60770.10044092668
5544,55962.9209834632
5545,53808.93739803513
5546,53344.90807191677
5547,52782.321833981354
5548,53702.19658406343
5549,54557.76304494369
5550,57096.140012104865
5551,59109.528481943795
5552,61330.224731671144
5553,60300.43389368829
5554,58302.92252506457
5555,56153.90622963434
5556,53386.14508727421
5557,57329.982872954526
5558,58544.813542963995
5559,60724.533104489434
5560,61069.70387945219
5561,63906.268312021566
5562,63274.186038689484
5563,63731.29455703442
5564,63633.844890411834
5565,62497.490261485524
5566,60146.919059233296
5567,59361.96352859171
5568,55340.540501091644
5569,53499.4980135843
5570,52520.49103045002
5571,52269.132589502304
5572,51349.37501553244
5573,52160.43710799354
5574,55218.30723596028
5575,54585.571786908076
5576,49042.43603814865
5577,43935.17068257817
5578,43356.64887228557
5579,42524.50482265842
5580,42647.11333584954
5581,48238.71868264799
5582,42687.798438074016
5583,45900.62861841214
5584,51923.96289033647
5585,50348.54008273569
5586,56269.43291957762
5587,58270.27028128184
5588,55954.94311764681
5589,56438.64306085181
5590,55559.584737233614
5591,52846.25658893911
5592,50733.983951008835
5593,50159.96939840118
5594,47144.22751974643
5595,47327.8354375536
5596,47218.874164758156
5597,48438.88676726951
5598,48644.2447325218
5599,45990.34533109398
5600,43939.87305586611
5601,42232.91354724165
5602,40577.52400309047
5603,39808.43945888875
5604,39918.21778395323
5605,46146.65356635891
5606,42384.39693393902
5607,45465.47154617259
5608,50050.89131050138
5609,52642.18221818382
5610,57745.259465132964
5611,57350.011858040256
5612,58494.02332513547
5613,56916.49306616746
5614,56843.32079111945
5615,53261.41270746865
5616,51075.261141469804
5617,49430.73650593517
5618,48821.12788845374
5619,47755.383775352406
5620,49192.44626024763
5621,48312.137010078855
5622,48840.97319125484
5623,51452.75435348696
5624,61257.001508871326
5625,66855.91977946101
5626,64099.29380818241
5627,63224.57468547337
5628,63990.62661720318
5629,56799.921224387144
5630,68758.87990102978
5631,68529.08090406352
5632,67514.64719243898
5633,67311.7832638342
5634,65389.16460604297
5635,68264.40914955849
5636,65064.68027730408
5637,62989.7111798728
5638,61591.94230684565
5639,60155.44573249083
5640,56791.602820779866
5641,54016.74282264121
5642,53000.92362918782
5643,53509.78328872402
5644,52632.18629519072
5645,54740.47677660935
5646,55546.79611030457
5647,57748.53496184387
5648,60800.177975458726
5649,63323.12299398212
5650,61237.04103309967
5651,59564.02655007307
5652,57326.593822074894
5653,57884.97029786682
5654,59844.29378512833
5655,62790.15891901022
5656,67739.23444591585
5657,66033.62208412048
5658,65534.2502019996
5659,66011.84868316884
5660,64218.98649812794
5661,63146.067937185595
5662,61536.19116081338
5663,60010.82254772572
5664,56692.51898613573
5665,54455.02860276675
5666,53163.56668116972
5667,53244.720591349345
5668,52889.101370772405
5669,53411.17263236377
5670,54995.04946346655
5671,54704.871917320255
5672,56502.5219991002
5673,52951.06552709849
5674,51730.69411471361
5675,50672.26384533077
5676,46538.82452915659
5677,54492.200406463395
5678,50965.095575666994
5679,53114.54795804903
5680,54805.2139877537
5681,54646.329842176
5682,59088.85480461955
5683,62036.310984259966
5684,60217.52368892225
5685,60080.009867352615
5686,58298.711185934495
5687,57674.63953379463
5688,52944.201228517464
5689,52249.56707967958
5690,50741.67478300664
5691,50878.926550419754
5692,50323.167538331996
5693,51901.190383347785
5694,53186.51846378764
5695,55891.41390756952
5696,57393.667749034954
5697,57692.55269817409
5698,56431.47006165593
5699,53845.03481474959
5700,54243.52802729724
5701,50988.19317207264
5702,57563.16950675988
5703,58221.49045249444
5704,60438.97144639314
5705,64739.33669980387
5706,65482.035244168124
5707,67050.58449163173
5708,66257.74587172395
5709,63060.33429266035
5710,62490.562884501
5711,59971.9781087363
5712,55978.003231726674
5713,53637.619779427965
5714,53045.116214887894
5715,52725.828006256335
5716,52574.058400334536
5717,53548.93034566515
5718,54896.375309004485
5719,57847.55855769932
5720,56907.06296125686
5721,55506.3835901867
5722,56372.02396880854
5723,53774.420970125895
5724,51686.936191691915
5725,51933.38118182696
5726,57377.86367051192
5727,57776.54383849737
5728,59577.50907412828
5729,64640.69103899881
5730,64775.20115573433
5731,64882.00862335409
5732,63917.41277940149
5733,62707.71655877582
5734,60890.79876197203
5735,59447.30895081086
5736,55781.700720165725
5737,53283.164487168
5738,51944.534362712766
5739,51249.69007050809
5740,51316.523416654425
5741,52005.553597282465
5742,53525.21666151072
5743,53071.383767562176
5744,48443.83006960178
5745,43860.77857075214
5746,43973.43658736648
5747,44855.65438152662
5748,42380.42694381712
5749,48414.237891505625
5750,45892.965490870956
5751,48225.26679466492
5752,51651.82318859612
5753,53144.1930903512
5754,56554.7913340249
5755,56725.1902031886
5756,56514.628099811656
5757,56239.10232771222
5758,55637.239287454606
5759,53553.89944612993
5760,50719.82377858767
5761,49254.001165243215
5762,48146.520532188064
5763,47105.49170882147
5764,47794.385138108264
5765,48293.75207405197
5766,48280.595141132515
5767,48623.44235516584
5768,49904.533839719385
5769,50289.41868167108
5770,51153.03695378029
5771,51588.13855448492
5772,52567.45193474632
5773,58392.56825263267
5774,52743.735194818924
5775,53782.50783657269
5776,56707.670533989694
5777,54168.01047706839
5778,57409.34464028033
5779,57912.860656988356
5780,55813.68532186661
5781,56176.163121715756
5782,56111.28924055376
5783,53000.54429898456
5784,50526.164394735206
5785,49571.36197082454
5786,48189.76809487585
5787,47463.63049250731
5788,47570.78475243613
5789,48205.8848432097
5790,50075.06762302681
5791,49875.43789848507
5792,52287.12163523273
5793,55111.595274243846
5794,55848.125370880676
5795,53913.49641955609
5796,54237.839637461606
5797,55373.98517860382
5798,55106.36809922269
5799,56786.4712109395
5800,58415.78226237362
5801,58683.32327393041
5802,58525.71134131888
5803,59829.23318113819
5804,60874.62153223563
5805,58725.30663704466
5806,57176.96129601412
5807,55550.6467203865
5808,51858.12681392218
5809,50353.781454825345
5810,48646.600416868845
5811,48772.31734872868
5812,48666.56300881633
5813,49668.77421054159
5814,50675.599999836704
5815,56122.46263578354
5816,63278.359835927506
5817,68306.15081446628
5818,65571.12476624205
5819,65233.881671697476
5820,63869.013383796686
5821,61142.160299773546
5822,70378.11005593964
5823,66377.99850686993
5824,66150.7758599535
5825,69488.40101667146
5826,66293.9946699594
5827,67838.10374196521
5828,64899.70423070968
5829,62026.34284141899
5830,60680.421149198286
5831,60925.98434191402
5832,56630.86489073596
5833,53748.83592489957
5834,53609.27844626497
5835,52283.598709725185
5836,53271.993025297415
5837,54801.33498467051
5838,58640.62296621882
5839,61756.4706080389
5840,60621.593233638945
5841,56223.00305043268
5842,57655.254081437364
5843,56450.114093676544
5844,52526.056874876835
5845,52862.5576632983
5846,57168.204145183925
5847,59262.76335571698
5848,59803.320145659796
5849,60892.55731210954
5850,63691.15534000289
5851,64806.654711062794
5852,64752.16829605485
5853,63705.01379539636
5854,61996.37382787952
5855,60478.329980808456
5856,57027.75910227832
5857,53593.65059048312
5858,53470.98103945597
5859,52821.329114772736
5860,52894.74271074403
5861,53470.368364288726
5862,55712.89494338375
5863,57274.6450846156
5864,57340.10507578416
5865,57343.69466313034
5866,56401.16823732308
